GitCommitMessage	IsUseful	MatchedOnKeyword
fix: maintain a ref count for objects sent over remote (#17464)* spec: clean up after a failed window count assertionpreviously when this assertion failed all tests that ran after thefailed assertion also failed.  this ensure that the assertion fails forthe test that actually caused the issue but cleans up the left-overwindows so that future tests do not fail.* fix: maintain a ref count for objects sent over remotepreviously there was a race condition where a gc could occur in therenderer process between the main process sending a meta.id and therenderer pulling the proxy out its weakmap to stop it being gc'ed.this fixes that race condition by maintaining a "sent" ref count in theobject registry and a "received" ref count in the object cache on therenderer side.  the deref request now sends the number of refs therenderer thinks it owns, if the number does not match the value in theobject registry it is assumed that there is an ipc message containing anew reference in flight and this race condition was hit.the browser side ref count is then reduced and we wait for the new derefmessage.  this guaruntees that an object will only be removed from theregistry if every reference we sent has been guarunteed to be unreffed.	True	
chore: remove redundant access modifier (#26523)	False	
add tov8 converter for nativewebkeyboardevent	True	
fix absolute url to github	True	
add emitevent function to replace node::makecallback	True	
don't store webcontents in nativewindow	True	
replace dialogscope with unresponsivesuppressorthe latter is global-wide.	True	
update `npm run lint` to include docs	True	
chore: remove unsupported disable_nacl define	False	
make child_process.execfilesync support asar	False	
fix cpplint errors in inspectable_web_contents_impl.cc	False	
build: auto-fix whitespace in docs in pre-commit hook (#17490)	True	
make dynamic buttons work along with click events	True	
update brightray and libchromium for desktopcapturer	True	
remove unused code	False	
feat: allow customization of print page header and footer (#19688)* feat: allow customization of more print settings* address feedback from @jkleinsc* header and footer are optional	True	
linux: fix building	False	
media: refactor keysystemsupporthttps://chromium-review.googlesource.com/c/chromium/src/+/1102836	True	
chore: fix malformed mojom::createnewwindowparams patch (#31573)* chore: fix malformed mojom::createnewwindowparams patch* chore: update patchesco-authored-by: patchup <73610968+patchup[bot]@users.noreply.github.com>	True	
added cache	False	
ci: fix the upload distribution step on vsts (#15015)* ci: fix the upload distribution step on vsts* ci: fix get_electron_exec()* ci: define "ci" env variable	False	
add comment to codecs app script	True	
add webcontents.isfocused()	False	
:memo: fix typos and improve translations in readme.md[ci skip]	False	
docs: update korean docs as upstream (#7211)* :memo: update `readme-ko.md`* remove korean readme specified header.* add indonesia community link.* :memo: update korean docs as upstream* :memo: update korean docs as upstream* :memo: update korean docs as upstream* :memo: update korean docs as upstream* :memo: update korean docs as upstream* :memo: mark untranslated docs* :memo: update korean docs as upstream[ci skip]* :memo: update korean docs as upstream[ci skip]* :memo: add untranslated files[ci skip]* :memo: update korean docs as upstream[ci skip]* :memo: update korean docs as upstream* :memo: update `readme-ko.md`* remove korean readme specified header.* add indonesia community link.* :memo: update korean docs as upstream* :memo: update korean docs as upstream* :memo: update korean docs as upstream* :memo: update korean docs as upstream* :memo: update korean docs as upstream* :memo: mark untranslated docs* :memo: update korean docs as upstream[ci skip]* :memo: update korean docs as upstream[ci skip]* :memo: add untranslated files[ci skip]* :memo: update korean docs as upstream[ci skip]* :memo: update korean docs as upstream* :memo: correct readme name[ci skip]* :memo: update korean docs as upstream[ci skip]	False	
feat: add about panel customization on linux (#15658)	True	
osx: make draggable region work for window with hidden titlebar	True	
build: fix releases that failed halfway through npm publish actions (#28851)	False	
fixme: disable "node feature child_process.fork" tests	True	
suppress the heap snapshot testit is failing in travis ci but not in github ci or my own machine,ignore it for now.	True	
chore: blank lines before lists in markdown (#26793)	True	
bump v0.11.2.	False	
cleanup and docs for the --js-flags	True	
ensure calling webview.send will not block the rendererwhen the browser process is busy, calling webview.send (a method that appearson its face to be non-blocking) will actually block, because most webview methodsare remoted to a guest view instance in the browser. instead, define a few methodswhich will instead send its call over an async ipc message.	True	
document zoomtocontentsize	True	
rename atom-shell-frameworks repo name and org	True	
adds --chromium_dir argument to script/create-dist.py	True	
fix: create `userdata` on requestsingleinstancelock() if needed (#33559)* test: use custom userdata folder for requestsingleinstancelock()* update test* prefix test folder path* fix: create userdatadir on requestsingleinstancelock() if needed* trigger build	True	
fix passing the wrong parameter.	False	
fix crash when releasing a script context that never had node injected (#12741)	False	
bump v9.0.0-nightly.20191123	False	
little formating on app.getdatapath.	True	
:art:	False	
fix cpplint errors.	False	
fix: backport patch that ensures that cookie store is always created (#15836)* fix: backport patch that ensures that cookie store is always created* fix: disable cookie encryption* fix: flush the cookie store when networkcontext shuts down* test: add test for cookie store persistance* update patches/common/chromium/ensure_cookie_store.patchco-authored-by: brenca <benecene@gmail.com>* update patches/common/chromium/ensure_cookie_store.patchco-authored-by: brenca <benecene@gmail.com>	True	
chore: fix some more warnings in windows build (#13431)remove an unused function and fix an int type comparison warning. only showed up when building with gn.	True	
update brightray: dealy loading powrprof.dll	False	
made dialog message clear	False	
update to chromium 68.0.3440.128 and node 10.10.0	True	
fix word code_of_conduct.md	False	
fix: default enable_negotiate_port to false (#18251)	True	
docs: update verb tenses for structured clone notes (#27483)	True	
fix: trigger about panel for about role on on win (#23687)	True	
define use_aura for windowsthis is true inside of libchromiumcontent, so we need to mirror that here.	True	
support ipc messages in isolated context	True	
:art:	False	
polish thumbar code.* fix a memory leak in thumbar initialization.* check the number of thumbar buttons, should be <= 7.* correct to check thumbar button click event.	True	
linux: move '-g' to brightray	True	
make consistent with other example	False	
full windows section is back	False	
refactor: remove renderer-side refcount in remote (#24054)	True	
set chrome_version_string to 66.0.3359.66	True	
remove remain sentences	False	
change the source origin parameter type for cancreatewindow from gurl to url::origin.https://chromium-review.googlesource.com/c/chromium/src/+/1395066	True	
comment out unused methods	False	
chore: remove app.allowrendererprocessreuse (#26874)	False	
devtools: supporting workspace usage	True	
